,id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,marital_status,car,children_number
1959,1959,39,0,1,1020.0,0,1,3.0,5.0,3,3.0,3,0,4,3.0,358875,0,2,0,1
1960,1960,33,1,2,900.0,2,0,2.0,3.0,2,3.0,2,0,2,4.0,274245,1,1,0,0
1961,1961,38,0,1,840.0,1,0,4.0,5.0,3,3.0,3,0,2,3.0,378930,0,0,0,0
1962,1962,36,1,1,1620.0,1,1,2.0,3.0,1,3.0,2,0,2,2.0,357570,0,2,1,0
1963,1963,39,0,1,840.0,2,1,2.0,3.0,3,3.0,6,0,1,3.0,271560,0,2,0,0
1964,1964,39,1,1,540.0,1,1,2.0,3.0,3,3.0,4,0,1,3.0,327075,0,1,0,0
1965,1965,36,1,1,600.0,1,1,2.0,4.0,3,3.0,3,0,1,3.0,300000,0,2,0,0
1966,1966,35,0,1,540.0,1,0,2.0,3.0,0,3.0,4,0,1,4.0,264315,0,1,0,0
1967,1967,39,1,1,780.0,2,1,2.0,3.0,3,3.0,1,0,2,3.0,291705,0,2,0,0
1968,1968,39,0,1,660.0,1,1,2.0,3.0,3,3.0,1,0,2,3.0,311100,0,3,0,0
1969,1969,40,0,1,600.0,0,1,2.0,3.0,0,3.0,2,0,2,4.0,259110,1,2,0,0
1970,1970,30,1,1,660.0,0,1,2.0,3.0,1,3.0,4,0,2,2.0,392835,0,3,0,0
1971,1971,23,0,1,840.0,2,0,2.0,3.0,0,3.0,2,0,2,4.0,260000,1,2,0,1
1972,1972,40,0,1,480.0,1,1,2.0,3.0,1,3.0,4,0,2,2.0,315930,1,3,0,0
1973,1973,30,0,1,1140.0,2,1,2.0,4.0,0,3.0,2,0,1,4.0,260805,0,3,0,1
1974,1974,38,1,1,1080.0,2,1,2.0,3.0,0,3.0,1,0,2,4.0,255255,1,1,1,0
1975,1975,34,1,1,1320.0,2,1,2.0,3.0,1,4.0,2,0,2,2.0,314730,0,2,1,0
1976,1976,39,1,1,1440.0,2,1,2.0,3.0,3,4.0,1,0,2,3.0,300000,0,2,0,0
1977,1977,41,1,1,480.0,2,0,2.0,3.0,2,3.0,5,0,1,1.0,388155,0,3,0,0
1978,1978,54,1,1,1380.0,1,0,2.0,3.0,3,3.0,4,0,1,3.0,344985,0,1,1,0
1979,1979,42,1,1,480.0,2,0,2.0,4.0,1,3.0,2,0,2,2.0,360435,0,0,0,1
1980,1980,37,0,1,600.0,0,1,2.0,4.0,0,3.0,2,0,1,4.0,300000,0,3,0,1
1981,1981,39,0,1,480.0,2,0,2.0,3.0,0,3.0,1,0,1,4.0,271995,0,1,1,1
1982,1982,51,0,1,420.0,1,1,2.0,3.0,3,3.0,7,0,2,3.0,357060,0,2,0,0
1983,1983,39,0,1,1620.0,1,1,2.0,3.0,1,3.0,2,0,1,2.0,367845,0,2,0,0
1984,1984,18,0,1,840.0,1,0,3.0,5.0,3,3.0,3,0,4,3.0,317010,0,3,0,0
1985,1985,37,1,1,540.0,1,1,3.0,6.0,0,3.0,5,1,1,4.0,323625,1,1,0,1
1986,1986,32,0,2,1080.0,1,0,2.0,1.0,3,3.0,2,0,4,3.0,261225,0,1,0,0
1987,1987,39,0,2,1440.0,1,0,2.0,3.0,3,3.0,1,0,3,3.0,327900,0,0,1,0
1988,1988,39,1,2,1020.0,1,1,3.0,1.0,2,4.0,7,0,3,1.0,430000,0,3,1,2
1989,1989,30,0,2,960.0,2,1,3.0,5.0,0,3.0,6,0,4,4.0,554670,0,0,0,0
1990,1990,57,0,1,1260.0,2,1,2.0,3.0,3,3.0,2,0,4,3.0,355671,0,3,1,1
1991,1991,31,0,1,840.0,2,0,2.0,3.0,0,3.0,2,0,3,4.0,256830,0,2,0,1
1992,1992,40,0,1,1440.0,2,1,2.0,2.0,0,3.0,2,0,4,4.0,356280,0,1,0,1
1993,1993,33,0,1,420.0,2,1,2.0,3.0,0,3.0,4,0,4,4.0,262665,0,2,0,1
1994,1994,43,0,1,780.0,2,0,2.0,4.0,3,3.0,1,0,4,3.0,306660,0,3,1,1
1995,1995,32,1,1,600.0,2,1,2.0,3.0,3,3.0,3,0,4,3.0,314490,0,2,0,1
1996,1996,39,0,1,1080.0,0,1,2.0,1.0,0,3.0,1,0,3,4.0,266190,0,2,0,0
1997,1997,34,1,1,1020.0,2,0,2.0,3.0,0,3.0,4,0,5,4.0,264555,0,1,0,1
1998,1998,52,1,2,900.0,2,1,2.0,3.0,2,3.0,6,0,1,1.0,473055,0,1,0,1
1999,1999,47,0,2,780.0,1,0,2.0,3.0,1,3.0,2,0,2,2.0,474180,0,0,1,0
2000,2000,39,1,1,1800.0,0,0,2.0,3.0,3,3.0,3,1,2,3.0,341220,0,2,0,0
2001,2001,34,1,1,420.0,2,1,2.0,3.0,0,3.0,1,1,2,4.0,300000,1,2,0,1
2002,2002,45,1,1,480.0,1,1,2.0,3.0,0,4.0,4,1,2,4.0,278370,1,2,0,1
2003,2003,39,0,1,420.0,0,1,2.0,3.0,0,3.0,7,1,2,4.0,277185,1,3,1,0
2004,2004,49,0,1,540.0,1,1,2.0,3.0,4,4.0,6,1,1,0.0,532755,0,2,0,0
2005,2005,49,0,1,600.0,2,1,2.0,4.0,3,3.0,3,1,1,3.0,323250,0,2,0,1
2006,2006,48,0,1,1260.0,1,1,2.0,3.0,3,3.0,1,1,1,3.0,330315,0,1,0,1
2007,2007,39,0,1,600.0,2,1,2.0,3.0,0,3.0,2,0,2,4.0,273210,0,1,0,0
2008,2008,21,0,1,960.0,1,1,2.0,1.0,0,3.0,2,0,4,4.0,260000,0,3,0,0
2009,2009,41,0,1,540.0,1,0,2.0,2.0,3,3.0,5,0,3,3.0,318705,0,1,1,1
2010,2010,44,0,1,1920.0,1,1,2.0,3.0,3,3.0,3,0,4,3.0,300000,0,2,0,0
2011,2011,41,0,3,900.0,2,1,2.0,4.0,2,3.0,3,0,2,1.0,500000,0,3,0,0
2012,2012,46,0,1,1920.0,2,1,4.0,5.0,3,3.0,3,0,1,3.0,378015,0,1,0,0
2013,2013,40,0,1,720.0,2,1,4.0,5.0,3,3.0,2,0,2,3.0,373755,0,0,0,0
2014,2014,51,0,2,420.0,0,1,2.0,4.0,2,3.0,1,0,3,1.0,509865,1,1,1,0
2015,2015,51,0,2,480.0,0,1,3.0,5.0,4,3.0,5,0,3,0.0,513105,0,2,1,2
2016,2016,27,0,2,1800.0,2,1,3.0,5.0,0,3.0,3,0,4,4.0,369420,0,1,0,2
2017,2017,39,0,2,960.0,0,0,3.0,5.0,0,3.0,3,0,3,4.0,308550,0,2,0,0
2018,2018,30,0,3,1500.0,2,0,3.0,4.0,0,3.0,2,0,3,4.0,323910,0,1,0,0
2019,2019,39,1,3,900.0,2,0,3.0,4.0,0,3.0,3,0,3,4.0,422685,0,2,1,0
2020,2020,42,0,2,480.0,1,1,3.0,4.0,0,4.0,7,0,3,4.0,315540,0,2,1,0
2021,2021,40,0,2,420.0,1,1,3.0,4.0,0,3.0,2,0,3,4.0,259905,0,1,1,0
2022,2022,36,1,3,420.0,1,1,4.0,4.0,1,3.0,2,0,1,2.0,331260,0,2,0,0
2023,2023,39,0,3,420.0,1,0,4.0,4.0,3,3.0,3,0,1,3.0,360000,0,1,0,2
2024,2024,35,0,2,1920.0,0,0,4.0,4.0,3,3.0,5,0,2,3.0,300000,0,1,1,2
2025,2025,21,1,2,900.0,1,0,3.0,5.0,3,3.0,3,0,3,3.0,327300,0,0,0,2
2026,2026,31,1,2,1020.0,2,0,3.0,4.0,0,4.0,3,1,3,4.0,270000,1,1,1,0
2027,2027,56,0,2,660.0,1,1,3.0,6.0,4,3.0,3,0,4,0.0,509250,0,2,0,1
2028,2028,58,0,1,540.0,2,0,3.0,5.0,3,3.0,4,0,3,3.0,364965,0,2,0,0
2029,2029,32,0,1,360.0,2,1,3.0,4.0,0,3.0,3,0,3,4.0,426225,0,2,0,0
2030,2030,57,0,1,420.0,2,1,3.0,4.0,1,3.0,5,0,4,2.0,391305,0,2,0,1
2031,2031,39,0,1,840.0,2,0,3.0,4.0,1,3.0,2,0,3,2.0,351735,0,2,0,0
2032,2032,24,0,1,480.0,0,1,3.0,4.0,0,3.0,2,0,3,4.0,326625,0,2,0,1
2033,2033,37,1,1,480.0,2,0,3.0,5.0,0,3.0,3,0,4,4.0,370350,0,0,0,1
2034,2034,54,0,2,720.0,2,1,2.0,3.0,2,5.0,1,0,3,1.0,461220,0,2,0,0
2035,2035,33,0,2,420.0,0,0,2.0,3.0,1,4.0,5,0,3,2.0,355905,0,1,0,0
2036,2036,52,1,2,540.0,2,0,2.0,3.0,1,4.0,1,0,3,2.0,400000,0,3,0,0
2037,2037,26,0,3,960.0,2,1,2.0,3.0,0,5.0,2,0,3,4.0,270000,0,2,1,0
2038,2038,39,0,3,540.0,2,0,2.0,3.0,0,4.0,2,0,4,4.0,355671,0,2,0,0
2039,2039,52,1,2,720.0,0,1,2.0,3.0,1,4.0,1,0,3,2.0,400000,0,0,1,0
2040,2040,29,1,2,900.0,2,1,2.0,3.0,0,4.0,2,0,3,4.0,267660,0,3,0,0
2041,2041,34,0,3,660.0,2,0,2.0,3.0,1,4.0,1,0,3,2.0,359070,0,2,0,0
2042,2042,37,1,2,960.0,2,0,2.0,3.0,0,4.0,2,0,3,4.0,262095,0,1,0,0
2043,2043,39,1,1,600.0,2,1,2.0,3.0,0,4.0,1,0,4,4.0,265680,1,2,0,0
2044,2044,31,1,3,1080.0,2,1,2.0,3.0,3,4.0,1,0,3,3.0,274185,1,1,0,0
2045,2045,39,0,1,960.0,2,1,2.0,3.0,0,4.0,2,0,3,4.0,260925,1,1,1,0
2046,2046,31,0,2,420.0,2,0,2.0,3.0,1,5.0,1,0,3,2.0,408900,1,2,0,0
2047,2047,39,1,2,960.0,2,0,2.0,3.0,0,4.0,2,0,3,4.0,253215,0,1,0,0
2048,2048,41,0,1,900.0,2,0,2.0,3.0,0,4.0,2,0,4,4.0,268560,0,1,0,0
2049,2049,26,1,1,420.0,0,1,2.0,3.0,1,4.0,1,0,3,2.0,350775,1,0,1,0
2050,2050,40,0,1,480.0,1,1,3.0,4.0,0,3.0,3,0,3,4.0,350385,1,1,1,1
2051,2051,50,1,1,720.0,1,0,3.0,4.0,1,4.0,2,0,4,4.0,400000,0,2,1,0
2052,2052,39,0,1,540.0,1,1,3.0,4.0,0,3.0,7,0,4,4.0,352605,0,1,0,0
2053,2053,48,0,1,420.0,1,1,3.0,4.0,1,3.0,5,0,3,2.0,371505,0,2,0,0
2054,2054,47,1,1,1080.0,1,0,3.0,4.0,1,4.0,2,0,3,2.0,389820,0,0,1,0
2055,2055,32,0,1,1140.0,1,1,3.0,4.0,3,3.0,3,0,3,3.0,338700,0,1,0,0
2056,2056,39,0,1,780.0,1,1,3.0,4.0,0,3.0,3,0,4,4.0,300000,1,3,0,1
2057,2057,60,0,1,660.0,1,0,2.0,3.0,2,3.0,3,1,1,1.0,483255,0,1,0,0
2058,2058,54,1,1,600.0,1,1,2.0,3.0,4,3.0,2,1,1,0.0,479070,0,2,0,0
2059,2059,46,1,1,480.0,1,1,2.0,4.0,1,4.0,4,0,3,2.0,433890,0,2,0,0
2060,2060,39,1,2,480.0,1,1,2.0,3.0,0,5.0,3,0,4,4.0,264705,1,3,1,0
2061,2061,30,1,1,960.0,1,0,2.0,3.0,1,4.0,1,0,4,2.0,362640,0,0,1,0
2062,2062,31,0,3,420.0,1,1,2.0,3.0,1,4.0,2,0,3,2.0,357420,0,2,0,0
2063,2063,34,1,1,480.0,1,0,2.0,4.0,1,4.0,2,0,4,2.0,372165,0,1,1,0
2064,2064,38,0,1,900.0,1,0,2.0,3.0,0,4.0,4,0,3,4.0,265920,0,3,0,0
2065,2065,52,0,1,1020.0,1,1,2.0,3.0,2,4.0,1,0,5,1.0,412140,0,1,0,0
2066,2066,39,1,1,480.0,1,0,2.0,3.0,1,4.0,4,0,3,2.0,391035,0,3,0,0
2067,2067,60,1,1,900.0,1,1,2.0,3.0,2,4.0,5,0,4,1.0,374025,0,1,0,0
2068,2068,22,0,1,600.0,1,0,4.0,5.0,0,4.0,2,0,4,4.0,323850,1,1,0,0
2069,2069,46,1,3,420.0,2,0,3.0,4.0,0,4.0,4,0,4,4.0,263265,0,3,0,0
2070,2070,33,1,3,840.0,2,0,3.0,4.0,0,4.0,1,0,3,4.0,254295,0,1,0,0
2071,2071,36,0,2,480.0,1,0,2.0,3.0,1,4.0,5,1,3,2.0,379140,0,0,0,0
2072,2072,39,1,1,780.0,1,1,2.0,3.0,3,4.0,1,1,4,3.0,318720,0,1,0,0
2073,2073,47,1,3,660.0,1,0,2.0,3.0,1,4.0,1,1,3,2.0,355950,1,0,0,0
2074,2074,55,1,1,420.0,1,0,2.0,3.0,1,4.0,4,1,3,2.0,370000,0,1,0,0
2075,2075,43,1,1,1620.0,1,1,3.0,4.0,0,3.0,5,1,4,4.0,311820,1,1,0,1
2076,2076,28,0,1,900.0,2,1,2.0,4.0,0,4.0,7,0,3,4.0,310000,0,3,0,0
2077,2077,44,1,1,480.0,2,0,2.0,4.0,0,4.0,5,0,4,4.0,321225,0,2,1,0
2078,2078,20,0,2,1860.0,1,1,4.0,4.0,3,4.0,3,0,2,3.0,363240,0,2,0,0
2079,2079,22,0,2,660.0,2,0,4.0,5.0,0,3.0,2,0,2,4.0,495345,0,3,0,1
2080,2080,28,0,2,1080.0,2,0,4.0,5.0,3,3.0,2,0,2,2.0,448110,0,2,0,0
2081,2081,32,0,2,720.0,2,1,3.0,4.0,0,3.0,6,0,4,4.0,303285,0,0,0,0
2082,2082,30,0,2,1500.0,2,1,3.0,5.0,3,3.0,3,0,3,4.0,400000,0,2,0,0
2083,2083,33,0,2,1680.0,2,0,3.0,5.0,3,3.0,3,0,3,3.0,371280,0,0,0,0
2084,2084,40,0,2,1860.0,2,1,3.0,4.0,1,3.0,2,0,4,2.0,324900,0,1,0,1
2085,2085,39,0,3,2100.0,2,1,3.0,4.0,0,3.0,2,0,4,4.0,355671,0,3,0,0
2086,2086,25,0,1,960.0,0,1,4.0,5.0,0,3.0,3,0,1,4.0,314730,0,2,0,0
2087,2087,31,0,3,780.0,1,1,3.0,4.0,3,3.0,3,0,3,3.0,370000,0,1,1,1
2088,2088,50,0,2,420.0,1,0,3.0,4.0,0,3.0,5,0,5,4.0,355671,0,3,0,2
2089,2089,20,1,3,960.0,2,0,3.0,4.0,0,3.0,3,1,3,4.0,326625,1,3,0,0
2090,2090,23,1,2,1380.0,2,1,1.0,3.0,0,3.0,2,0,4,4.0,240000,1,3,1,0
2091,2091,32,1,2,1860.0,1,1,1.0,1.0,0,3.0,2,0,4,4.0,253845,1,2,1,0
2092,2092,39,0,2,1260.0,1,0,1.0,1.0,1,3.0,5,0,3,2.0,328320,0,2,1,0
2093,2093,27,1,2,1080.0,2,1,1.0,1.0,0,3.0,2,1,3,4.0,257895,1,2,1,0
2094,2094,52,1,2,480.0,1,0,1.0,4.0,2,5.0,2,1,4,1.0,557415,0,2,1,0
2095,2095,37,0,1,480.0,0,1,4.0,4.0,0,3.0,7,0,2,4.0,321030,0,2,1,3
2096,2096,37,0,1,480.0,2,1,3.0,4.0,0,3.0,3,1,3,4.0,338505,0,2,1,0
2097,2097,51,0,1,540.0,1,1,3.0,3.0,4,3.0,6,0,5,0.0,572580,0,2,1,0
2098,2098,25,1,2,900.0,2,0,4.0,5.0,0,3.0,3,0,2,4.0,350000,0,2,1,0
2099,2099,53,0,1,420.0,1,1,4.0,4.0,4,3.0,3,0,2,0.0,539880,0,3,1,0
2100,2100,40,0,1,420.0,1,1,3.0,6.0,1,3.0,7,0,4,2.0,509760,0,2,0,0
2101,2101,36,1,1,480.0,1,0,4.0,5.0,0,3.0,4,0,2,4.0,326445,0,2,0,3
2102,2102,39,0,2,960.0,1,0,1.0,3.0,3,3.0,2,0,4,3.0,200000,0,3,1,0
2103,2103,50,0,3,900.0,2,0,3.0,4.0,3,4.0,7,0,3,3.0,415905,0,3,0,0
2104,2104,27,0,3,960.0,1,1,2.0,3.0,3,3.0,3,1,1,3.0,354330,0,0,0,1
2105,2105,45,0,3,960.0,1,0,1.0,3.0,2,4.0,4,0,4,1.0,521745,0,3,1,0
2106,2106,58,0,1,480.0,2,1,3.0,4.0,2,3.0,7,0,3,1.0,505860,0,1,1,0
2107,2107,31,0,2,540.0,2,0,3.0,5.0,3,3.0,4,0,3,3.0,261600,0,1,0,0
2108,2108,29,1,2,660.0,2,1,3.0,5.0,3,3.0,2,0,3,3.0,336435,0,0,0,1
2109,2109,36,0,2,660.0,0,1,3.0,5.0,0,4.0,6,0,4,4.0,300000,1,2,1,1
2110,2110,53,1,3,1260.0,2,0,3.0,5.0,1,3.0,5,0,5,2.0,393225,0,0,0,1
2111,2111,52,0,1,960.0,1,1,3.0,4.0,0,3.0,7,1,3,4.0,537795,1,2,1,2
2112,2112,39,0,2,1980.0,2,0,3.0,4.0,3,3.0,3,1,3,3.0,350000,0,2,1,1
2113,2113,39,0,2,1920.0,2,0,4.0,4.0,3,3.0,2,0,3,3.0,355110,0,1,0,0
2114,2114,36,0,2,900.0,1,1,3.0,5.0,0,3.0,3,0,4,4.0,300000,0,2,0,0
2115,2115,44,1,3,420.0,1,1,3.0,5.0,3,4.0,3,0,3,3.0,325380,0,1,1,1
2116,2116,41,1,2,480.0,1,0,3.0,5.0,3,3.0,3,0,4,3.0,350640,0,0,0,0
2117,2117,39,0,2,780.0,1,1,3.0,5.0,3,3.0,3,0,4,3.0,307770,1,1,1,0
2118,2118,41,0,1,480.0,1,0,3.0,5.0,2,5.0,3,0,2,1.0,500000,0,2,0,0
2119,2119,39,0,2,660.0,1,1,3.0,5.0,3,3.0,3,1,3,3.0,424605,0,2,1,0
2120,2120,40,1,1,540.0,2,0,3.0,5.0,3,3.0,7,0,3,3.0,327090,0,0,1,0
2121,2121,51,1,2,660.0,1,1,4.0,5.0,3,3.0,3,0,2,3.0,356595,0,0,0,0
2122,2122,45,0,1,840.0,1,1,3.0,5.0,3,3.0,3,0,3,3.0,300000,0,2,0,1
2123,2123,39,1,1,360.0,1,0,3.0,5.0,1,4.0,1,0,4,2.0,443070,0,1,0,1
2124,2124,54,0,2,1500.0,2,0,3.0,5.0,3,3.0,3,0,4,3.0,348495,0,2,0,1
2125,2125,33,0,2,660.0,2,0,3.0,5.0,3,3.0,3,0,3,3.0,333825,0,2,0,1
2126,2126,55,0,1,420.0,1,1,4.0,5.0,0,3.0,3,0,2,4.0,369750,0,2,1,2
2127,2127,37,0,1,1080.0,1,1,3.0,5.0,3,3.0,2,0,4,3.0,299895,0,2,0,1
2128,2128,45,0,1,420.0,1,1,3.0,5.0,3,3.0,2,0,4,3.0,399450,0,2,0,0
2129,2129,23,0,1,360.0,1,0,3.0,5.0,0,3.0,3,0,4,4.0,349305,0,2,0,2
2130,2130,53,0,2,1680.0,2,0,3.0,4.0,2,3.0,5,0,3,2.0,451575,0,2,1,2
2131,2131,40,0,1,660.0,2,0,4.0,5.0,0,3.0,5,0,4,4.0,317580,0,2,1,0
2132,2132,41,0,2,1980.0,1,1,4.0,5.0,3,3.0,5,0,4,3.0,340000,0,0,0,0
2133,2133,36,1,1,1860.0,1,1,4.0,5.0,3,3.0,3,0,2,4.0,330000,0,2,0,0
2134,2134,39,0,2,900.0,1,1,1.0,4.0,2,5.0,2,1,1,1.0,544125,0,1,1,0
2135,2135,58,0,3,780.0,1,1,3.0,4.0,4,3.0,2,0,3,0.0,551265,0,2,0,0
2136,2136,36,0,1,720.0,2,0,3.0,5.0,0,4.0,7,0,4,4.0,300000,0,2,0,0
2137,2137,54,0,1,540.0,0,0,4.0,4.0,1,3.0,5,0,5,2.0,457125,0,2,1,1
2138,2138,58,0,1,420.0,1,0,4.0,4.0,3,3.0,5,0,5,3.0,400000,0,2,1,0
2139,2139,43,0,1,1560.0,2,0,4.0,4.0,2,3.0,5,0,3,1.0,559050,0,2,0,0
2140,2140,40,0,1,600.0,2,1,4.0,5.0,3,3.0,3,0,4,3.0,324360,0,2,1,2
2141,2141,57,0,1,480.0,1,1,2.0,3.0,4,3.0,4,0,5,0.0,545985,0,2,1,1
2142,2142,46,0,1,840.0,1,1,2.0,4.0,1,3.0,5,0,3,2.0,364665,0,0,0,0
2143,2143,27,1,3,840.0,2,0,2.0,3.0,0,3.0,2,0,4,4.0,255750,0,1,1,0
2144,2144,33,0,2,1020.0,2,1,2.0,3.0,3,3.0,5,0,4,3.0,370995,0,2,1,0
2145,2145,25,1,2,960.0,2,1,2.0,3.0,0,3.0,3,0,4,4.0,270405,1,3,0,0
2146,2146,43,1,3,960.0,2,0,1.0,3.0,2,4.0,1,0,2,1.0,520935,0,3,0,0
2147,2147,39,0,2,1920.0,2,0,3.0,5.0,3,3.0,3,0,3,3.0,414270,0,0,1,0
2148,2148,32,0,2,1380.0,1,1,2.0,3.0,4,3.0,1,0,4,0.0,320115,0,3,0,1
2149,2149,22,0,2,480.0,2,1,2.0,3.0,0,3.0,2,1,3,4.0,263250,0,2,1,0
2150,2150,44,0,2,2040.0,2,1,3.0,4.0,3,3.0,2,0,5,3.0,358950,0,2,0,1
2151,2151,23,1,2,780.0,2,0,3.0,4.0,0,3.0,2,0,3,4.0,308520,0,1,0,1
2152,2152,32,0,3,780.0,2,0,3.0,4.0,3,4.0,5,0,4,3.0,327000,0,2,1,0
2153,2153,38,0,2,2040.0,2,0,3.0,4.0,3,3.0,3,0,3,3.0,340000,0,2,0,0
2154,2154,29,0,3,780.0,2,0,3.0,4.0,0,4.0,3,0,3,4.0,300000,1,1,0,1
2155,2155,39,0,2,1860.0,2,1,3.0,4.0,3,3.0,2,0,4,3.0,353820,0,0,0,0
2156,2156,47,1,3,1620.0,2,0,3.0,4.0,3,4.0,2,0,3,3.0,404625,0,0,1,0
2157,2157,40,1,3,540.0,2,1,3.0,4.0,3,3.0,2,0,3,3.0,311250,0,2,0,0
2158,2158,50,0,2,540.0,1,0,2.0,3.0,2,3.0,5,1,5,4.0,400000,1,2,1,0
2159,2159,45,1,2,780.0,1,1,3.0,4.0,3,3.0,5,0,4,3.0,300765,0,2,0,0
2160,2160,30,0,2,600.0,1,1,3.0,5.0,3,4.0,3,0,3,3.0,338700,0,2,0,1
2161,2161,30,0,2,1560.0,1,1,3.0,4.0,3,3.0,3,0,4,3.0,400000,0,2,0,0
2162,2162,24,0,2,840.0,1,0,3.0,4.0,0,3.0,5,0,3,4.0,310000,0,2,0,0
2163,2163,32,0,2,1740.0,1,0,3.0,4.0,3,3.0,5,0,4,3.0,312330,0,2,0,1
2164,2164,35,0,1,900.0,2,1,2.0,4.0,0,3.0,2,0,3,4.0,256650,0,2,1,0
2165,2165,29,1,1,960.0,2,0,2.0,3.0,0,3.0,1,0,4,4.0,255690,0,2,0,0
2166,2166,19,1,2,720.0,1,1,2.0,3.0,1,3.0,2,0,3,2.0,371025,0,3,1,0
2167,2167,34,0,1,960.0,1,1,2.0,4.0,4,3.0,3,0,3,4.0,300000,0,2,0,0
2168,2168,28,0,2,540.0,1,1,3.0,4.0,3,4.0,2,1,4,3.0,301365,0,2,0,1
2169,2169,53,0,2,480.0,2,1,4.0,5.0,3,3.0,3,0,5,3.0,384120,0,1,1,1
2170,2170,34,0,1,540.0,0,1,3.0,4.0,0,3.0,5,0,4,4.0,313740,0,1,0,0
2171,2171,46,0,1,420.0,2,1,3.0,4.0,0,3.0,4,0,3,4.0,341520,0,2,1,0
2172,2172,38,0,1,420.0,2,1,3.0,4.0,0,3.0,7,0,3,4.0,322845,0,2,0,2
2173,2173,39,0,1,420.0,2,0,3.0,4.0,1,3.0,3,0,3,2.0,393780,0,2,0,1
2174,2174,53,1,1,540.0,2,0,3.0,4.0,0,3.0,7,0,4,4.0,347955,0,2,0,2
2175,2175,40,0,1,1260.0,2,1,3.0,4.0,0,3.0,5,0,4,4.0,259935,0,1,1,0
2176,2176,29,0,1,720.0,0,1,3.0,4.0,0,3.0,5,0,3,4.0,270000,0,2,0,1
2177,2177,44,0,1,540.0,2,1,3.0,4.0,3,3.0,7,0,5,3.0,363315,0,2,1,1
2178,2178,39,0,1,660.0,0,1,3.0,4.0,0,4.0,3,0,3,4.0,314010,0,0,1,0
2179,2179,30,1,1,1140.0,0,1,3.0,5.0,0,4.0,7,0,4,4.0,300000,0,2,0,0
2180,2180,39,0,1,540.0,2,1,3.0,4.0,0,3.0,2,0,3,4.0,400000,0,2,1,0
2181,2181,39,0,1,720.0,2,0,3.0,4.0,0,3.0,7,0,3,4.0,310680,0,1,1,0
2182,2182,40,0,1,2100.0,2,1,3.0,4.0,3,3.0,5,0,3,3.0,323685,0,2,0,0
2183,2183,52,0,1,480.0,2,0,3.0,4.0,0,4.0,3,0,3,4.0,317550,0,2,0,2
2184,2184,31,0,1,840.0,2,0,3.0,4.0,0,3.0,3,0,3,4.0,259650,0,2,1,1
2185,2185,39,1,1,1320.0,1,1,4.0,4.0,0,3.0,2,1,3,4.0,300000,1,2,0,1
2186,2186,34,0,1,720.0,1,0,3.0,5.0,3,3.0,3,0,4,4.0,320265,0,2,0,2
2187,2187,38,-1,1,780.0,1,0,3.0,5.0,0,3.0,3,0,4,4.0,355671,0,2,0,0
2188,2188,36,1,1,840.0,1,0,3.0,4.0,1,3.0,5,0,3,2.0,433545,0,2,0,0
2189,2189,40,0,1,960.0,1,1,3.0,4.0,3,3.0,5,0,3,3.0,434235,0,2,0,1
2190,2190,30,0,1,600.0,1,0,3.0,4.0,0,3.0,3,0,4,4.0,298485,0,2,0,0
2191,2191,39,0,1,900.0,2,0,3.0,4.0,0,3.0,5,1,3,4.0,314010,0,1,0,2
2192,2192,38,0,1,900.0,1,1,4.0,4.0,3,3.0,3,0,5,3.0,326400,0,2,0,1
2193,2193,39,0,1,900.0,2,1,2.0,4.0,0,3.0,4,0,3,4.0,479325,0,2,0,0
2194,2194,39,0,1,540.0,2,1,2.0,3.0,0,4.0,2,0,2,4.0,259545,0,2,1,0
2195,2195,39,1,2,960.0,2,0,2.0,4.0,0,3.0,2,0,3,4.0,259050,0,1,0,0
2196,2196,35,0,1,1560.0,2,1,4.0,6.0,0,3.0,3,0,4,4.0,358755,0,0,0,0
2197,2197,43,0,1,420.0,1,1,2.0,3.0,4,3.0,5,0,3,0.0,540510,0,3,0,1
2198,2198,49,1,2,1020.0,2,0,2.0,4.0,0,3.0,3,1,3,4.0,300000,1,2,0,1
2199,2199,30,0,1,480.0,2,0,4.0,5.0,2,5.0,3,0,3,4.0,500000,0,2,1,0
2200,2200,33,0,1,420.0,2,0,3.0,5.0,0,5.0,2,0,2,4.0,449250,0,1,0,0
2201,2201,51,0,1,600.0,1,1,2.0,3.0,4,3.0,2,0,5,0.0,424020,0,2,0,0
2202,2202,29,0,3,900.0,2,0,3.0,4.0,3,3.0,2,0,2,3.0,370000,0,1,0,2
2203,2203,36,0,2,900.0,2,1,2.0,3.0,3,3.0,3,0,4,3.0,302340,0,2,0,0
2204,2204,22,1,3,1020.0,2,1,2.0,3.0,0,3.0,2,0,3,4.0,260000,1,3,1,0
2205,2205,25,0,2,960.0,2,1,2.0,3.0,0,3.0,3,0,3,4.0,296520,1,3,0,1
2206,2206,36,0,2,900.0,0,0,2.0,3.0,0,3.0,4,0,3,4.0,263685,0,2,0,0
2207,2207,20,0,2,1380.0,2,1,2.0,3.0,3,3.0,3,0,4,3.0,344595,0,2,0,0
2208,2208,20,0,2,900.0,2,1,2.0,3.0,0,3.0,2,0,4,4.0,300000,1,1,1,0
